1.0682 	WARNING 	sounddevice audio lib was requested but not loaded: sounddevice not working
271.2824 	EXP 	textBlank500: autoDraw = False
271.2824 	EXP 	imageTrailBefore_1: autoDraw = True
271.2824 	EXP 	imageTrialBefore_2: autoDraw = True
271.2824 	EXP 	imageTrialBefore_3: autoDraw = True
272.2811 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
272.2963 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
272.3084 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
272.3225 	EXP 	imageTrailBefore_1: autoDraw = False
272.3225 	EXP 	imageTrialBefore_2: autoDraw = False
272.3225 	EXP 	imageTrialBefore_3: autoDraw = False
272.3225 	EXP 	imageTrailBefore_1: autoDraw = False
272.3225 	EXP 	imageTrialBefore_2: autoDraw = False
272.3225 	EXP 	imageTrialBefore_3: autoDraw = False
272.3225 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
272.3225 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
272.3225 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
272.3225 	EXP 	imageTrialCue_1: autoDraw = True
272.3225 	EXP 	imageTrialCue_2: autoDraw = True
272.3225 	EXP 	imageTrialCue_3: autoDraw = True
272.4315 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
272.4441 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
272.4593 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
272.4732 	EXP 	imageTrialCue_1: autoDraw = False
272.4732 	EXP 	imageTrialCue_2: autoDraw = False
272.4732 	EXP 	imageTrialCue_3: autoDraw = False
272.4732 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
272.4732 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
272.4732 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
272.4821 	EXP 	imageTrialTarget_1: autoDraw = True
272.4821 	EXP 	imageTrialTarget_2: autoDraw = True
272.4821 	EXP 	imageTrialTarget_3: autoDraw = True
272.5449 	DATA 	Keypress: space
272.5474 	EXP 	imageTrialTarget_1: autoDraw = False
272.5474 	EXP 	imageTrialTarget_2: autoDraw = False
272.5474 	EXP 	imageTrialTarget_3: autoDraw = False
272.5474 	EXP 	textBlank500: autoDraw = True
273.0463 	EXP 	New trial (rep=0, index=107): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box_with_target'), ('image_target_2', 'images/light_grey_box'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.0), ('endTime', 0.15)])
273.0487 	EXP 	textBlank500: autoDraw = False
273.0487 	EXP 	imageTrailBefore_1: autoDraw = True
273.0487 	EXP 	imageTrialBefore_2: autoDraw = True
273.0487 	EXP 	imageTrialBefore_3: autoDraw = True
274.0465 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
274.0607 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
274.0728 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
274.0867 	EXP 	imageTrailBefore_1: autoDraw = False
274.0867 	EXP 	imageTrialBefore_2: autoDraw = False
274.0867 	EXP 	imageTrialBefore_3: autoDraw = False
274.0867 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
274.0867 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
274.0867 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
274.0867 	EXP 	imageTrialCue_1: autoDraw = True
274.0867 	EXP 	imageTrialCue_2: autoDraw = True
274.0867 	EXP 	imageTrialCue_3: autoDraw = True
274.1963 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
274.2110 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
274.2230 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
274.2366 	EXP 	imageTrialCue_1: autoDraw = False
274.2366 	EXP 	imageTrialCue_2: autoDraw = False
274.2366 	EXP 	imageTrialCue_3: autoDraw = False
274.2366 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box_with_target'
274.2366 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box'
274.2366 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
274.2549 	EXP 	imageTrialTarget_1: autoDraw = True
274.2549 	EXP 	imageTrialTarget_2: autoDraw = True
274.2549 	EXP 	imageTrialTarget_3: autoDraw = True
274.4108 	EXP 	imageTrialTarget_1: autoDraw = False
274.4108 	EXP 	imageTrialTarget_2: autoDraw = False
274.4108 	EXP 	imageTrialTarget_3: autoDraw = False
275.3848 	DATA 	Keypress: space
275.3876 	EXP 	imageTrialTarget_1: autoDraw = False
275.3876 	EXP 	imageTrialTarget_2: autoDraw = False
275.3876 	EXP 	imageTrialTarget_3: autoDraw = False
275.3876 	EXP 	textBlank500: autoDraw = True
275.8861 	EXP 	New trial (rep=0, index=108): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.5), ('endTime', 0.65)])
275.8885 	EXP 	textBlank500: autoDraw = False
275.8885 	EXP 	imageTrailBefore_1: autoDraw = True
275.8885 	EXP 	imageTrialBefore_2: autoDraw = True
275.8885 	EXP 	imageTrialBefore_3: autoDraw = True
276.8873 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
276.9022 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
276.9148 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
276.9293 	EXP 	imageTrailBefore_1: autoDraw = False
276.9293 	EXP 	imageTrialBefore_2: autoDraw = False
276.9293 	EXP 	imageTrialBefore_3: autoDraw = False
276.9293 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
276.9293 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
276.9293 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
276.9293 	EXP 	imageTrialCue_1: autoDraw = True
276.9293 	EXP 	imageTrialCue_2: autoDraw = True
276.9293 	EXP 	imageTrialCue_3: autoDraw = True
277.0377 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
277.0499 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
277.0641 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
277.0777 	EXP 	imageTrialCue_1: autoDraw = False
277.0777 	EXP 	imageTrialCue_2: autoDraw = False
277.0777 	EXP 	imageTrialCue_3: autoDraw = False
277.0777 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
277.0777 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
277.0777 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
277.0790 	EXP 	imageTrialTarget_1: autoDraw = True
277.0790 	EXP 	imageTrialTarget_2: autoDraw = True
277.0790 	EXP 	imageTrialTarget_3: autoDraw = True
277.1957 	DATA 	Keypress: space
277.1995 	EXP 	imageTrialTarget_1: autoDraw = False
277.1995 	EXP 	imageTrialTarget_2: autoDraw = False
277.1995 	EXP 	imageTrialTarget_3: autoDraw = False
277.1995 	EXP 	textBlank500: autoDraw = True
277.6978 	EXP 	New trial (rep=0, index=109): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box_with_cue'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.0), ('endTime', 0.15)])
277.7000 	EXP 	textBlank500: autoDraw = False
277.7000 	EXP 	textBlank500: autoDraw = False
277.7000 	EXP 	imageTrailBefore_1: autoDraw = True
277.7000 	EXP 	imageTrialBefore_2: autoDraw = True
277.7000 	EXP 	imageTrialBefore_3: autoDraw = True
278.6999 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
278.7131 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
278.7261 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
278.7429 	EXP 	imageTrailBefore_1: autoDraw = False
278.7429 	EXP 	imageTrialBefore_2: autoDraw = False
278.7429 	EXP 	imageTrialBefore_3: autoDraw = False
278.7429 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
278.7429 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
278.7429 	EXP 	imageTrialCue_3: image = 'images/light_grey_box_with_cue'
278.7429 	EXP 	imageTrialCue_1: autoDraw = True
278.7429 	EXP 	imageTrialCue_2: autoDraw = True
278.7429 	EXP 	imageTrialCue_3: autoDraw = True
278.8499 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
278.8628 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
278.8776 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
278.8914 	EXP 	imageTrialCue_1: autoDraw = False
278.8914 	EXP 	imageTrialCue_2: autoDraw = False
278.8914 	EXP 	imageTrialCue_3: autoDraw = False
278.8914 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
278.8914 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
278.8914 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
278.9163 	EXP 	imageTrialTarget_1: autoDraw = True
278.9163 	EXP 	imageTrialTarget_2: autoDraw = True
278.9163 	EXP 	imageTrialTarget_3: autoDraw = True
279.0512 	EXP 	imageTrialTarget_1: autoDraw = False
279.0512 	EXP 	imageTrialTarget_2: autoDraw = False
279.0512 	EXP 	imageTrialTarget_3: autoDraw = False
279.0921 	DATA 	Keypress: space
279.0959 	EXP 	imageTrialTarget_1: autoDraw = False
279.0959 	EXP 	imageTrialTarget_2: autoDraw = False
279.0959 	EXP 	imageTrialTarget_3: autoDraw = False
279.0959 	EXP 	textBlank500: autoDraw = True
279.5961 	EXP 	New trial (rep=0, index=110): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.2), ('endTime', 0.35)])
279.5979 	EXP 	textBlank500: autoDraw = False
279.5979 	EXP 	imageTrailBefore_1: autoDraw = True
279.5979 	EXP 	imageTrialBefore_2: autoDraw = True
279.5979 	EXP 	imageTrialBefore_3: autoDraw = True
280.5966 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
280.6088 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
280.6208 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
280.6349 	EXP 	imageTrailBefore_1: autoDraw = False
280.6349 	EXP 	imageTrialBefore_2: autoDraw = False
280.6349 	EXP 	imageTrialBefore_3: autoDraw = False
280.6349 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
280.6349 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
280.6349 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
280.6349 	EXP 	imageTrialCue_1: autoDraw = True
280.6349 	EXP 	imageTrialCue_2: autoDraw = True
280.6349 	EXP 	imageTrialCue_3: autoDraw = True
280.7475 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
280.7596 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
280.7742 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
280.7878 	EXP 	imageTrialCue_1: autoDraw = False
280.7878 	EXP 	imageTrialCue_2: autoDraw = False
280.7878 	EXP 	imageTrialCue_3: autoDraw = False
280.7878 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
280.7878 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
280.7878 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
280.7924 	EXP 	imageTrialTarget_1: autoDraw = True
280.7924 	EXP 	imageTrialTarget_2: autoDraw = True
280.7924 	EXP 	imageTrialTarget_3: autoDraw = True
280.9391 	EXP 	imageTrialTarget_1: autoDraw = False
280.9391 	EXP 	imageTrialTarget_2: autoDraw = False
280.9391 	EXP 	imageTrialTarget_3: autoDraw = False
280.9550 	DATA 	Keypress: space
280.9572 	EXP 	imageTrialTarget_1: autoDraw = False
280.9572 	EXP 	imageTrialTarget_2: autoDraw = False
280.9572 	EXP 	imageTrialTarget_3: autoDraw = False
280.9572 	EXP 	textBlank500: autoDraw = True
281.4561 	EXP 	New trial (rep=0, index=111): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.2), ('endTime', 0.35)])
281.4584 	EXP 	textBlank500: autoDraw = False
281.4584 	EXP 	textBlank500: autoDraw = False
281.4584 	EXP 	imageTrailBefore_1: autoDraw = True
281.4584 	EXP 	imageTrialBefore_2: autoDraw = True
281.4584 	EXP 	imageTrialBefore_3: autoDraw = True
282.4580 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
282.4708 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
282.4830 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
282.4971 	EXP 	imageTrailBefore_1: autoDraw = False
282.4971 	EXP 	imageTrialBefore_2: autoDraw = False
282.4971 	EXP 	imageTrialBefore_3: autoDraw = False
282.4971 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
282.4971 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
282.4971 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
282.4971 	EXP 	imageTrialCue_1: autoDraw = True
282.4971 	EXP 	imageTrialCue_2: autoDraw = True
282.4971 	EXP 	imageTrialCue_3: autoDraw = True
282.6077 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
282.6200 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
282.6342 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
282.6479 	EXP 	imageTrialCue_1: autoDraw = False
282.6479 	EXP 	imageTrialCue_2: autoDraw = False
282.6479 	EXP 	imageTrialCue_3: autoDraw = False
282.6479 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
282.6479 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
282.6479 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
282.6634 	EXP 	imageTrialTarget_1: autoDraw = True
282.6634 	EXP 	imageTrialTarget_2: autoDraw = True
282.6634 	EXP 	imageTrialTarget_3: autoDraw = True
282.7976 	EXP 	imageTrialTarget_1: autoDraw = False
282.7976 	EXP 	imageTrialTarget_2: autoDraw = False
282.7976 	EXP 	imageTrialTarget_3: autoDraw = False
282.9550 	DATA 	Keypress: space
282.9573 	EXP 	imageTrialTarget_1: autoDraw = False
282.9573 	EXP 	imageTrialTarget_2: autoDraw = False
282.9573 	EXP 	imageTrialTarget_3: autoDraw = False
282.9573 	EXP 	textBlank500: autoDraw = True
283.4560 	EXP 	New trial (rep=0, index=112): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box_with_cue'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.2), ('endTime', 0.35)])
283.4583 	EXP 	textBlank500: autoDraw = False
283.4583 	EXP 	textBlank500: autoDraw = False
283.4583 	EXP 	imageTrailBefore_1: autoDraw = True
283.4583 	EXP 	imageTrialBefore_2: autoDraw = True
283.4583 	EXP 	imageTrialBefore_3: autoDraw = True
284.4567 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
284.4695 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
284.4818 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
284.4979 	EXP 	imageTrailBefore_1: autoDraw = False
284.4979 	EXP 	imageTrialBefore_2: autoDraw = False
284.4979 	EXP 	imageTrialBefore_3: autoDraw = False
284.4979 	EXP 	imageTrailBefore_1: autoDraw = False
284.4979 	EXP 	imageTrialBefore_2: autoDraw = False
284.4979 	EXP 	imageTrialBefore_3: autoDraw = False
284.4979 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
284.4979 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
284.4979 	EXP 	imageTrialCue_3: image = 'images/light_grey_box_with_cue'
284.4979 	EXP 	imageTrialCue_1: autoDraw = True
284.4979 	EXP 	imageTrialCue_2: autoDraw = True
284.4979 	EXP 	imageTrialCue_3: autoDraw = True
284.6076 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
284.6198 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
284.6322 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
284.6456 	EXP 	imageTrialCue_1: autoDraw = False
284.6456 	EXP 	imageTrialCue_2: autoDraw = False
284.6456 	EXP 	imageTrialCue_3: autoDraw = False
284.6456 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
284.6456 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box'
284.6456 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
284.6552 	EXP 	imageTrialTarget_1: autoDraw = True
284.6552 	EXP 	imageTrialTarget_2: autoDraw = True
284.6552 	EXP 	imageTrialTarget_3: autoDraw = True
284.8067 	EXP 	imageTrialTarget_1: autoDraw = False
284.8067 	EXP 	imageTrialTarget_2: autoDraw = False
284.8067 	EXP 	imageTrialTarget_3: autoDraw = False
286.8707 	DATA 	Keypress: space
286.8732 	EXP 	imageTrialTarget_1: autoDraw = False
286.8732 	EXP 	imageTrialTarget_2: autoDraw = False
286.8732 	EXP 	imageTrialTarget_3: autoDraw = False
286.8732 	EXP 	textBlank500: autoDraw = True
287.3726 	EXP 	New trial (rep=0, index=113): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.0), ('endTime', 0.15)])
287.3745 	EXP 	textBlank500: autoDraw = False
287.3745 	EXP 	imageTrailBefore_1: autoDraw = True
287.3745 	EXP 	imageTrialBefore_2: autoDraw = True
287.3745 	EXP 	imageTrialBefore_3: autoDraw = True
288.3730 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
288.3874 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
288.3999 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
288.4138 	EXP 	imageTrailBefore_1: autoDraw = False
288.4138 	EXP 	imageTrialBefore_2: autoDraw = False
288.4138 	EXP 	imageTrialBefore_3: autoDraw = False
288.4138 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
288.4138 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
288.4138 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
288.4138 	EXP 	imageTrialCue_1: autoDraw = True
288.4138 	EXP 	imageTrialCue_2: autoDraw = True
288.4138 	EXP 	imageTrialCue_3: autoDraw = True
288.5232 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
288.5353 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
288.5494 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
288.5617 	DATA 	Keypress: space
288.5634 	EXP 	imageTrialCue_1: autoDraw = False
288.5634 	EXP 	imageTrialCue_2: autoDraw = False
288.5634 	EXP 	imageTrialCue_3: autoDraw = False
288.5634 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
288.5634 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
288.5634 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
288.5634 	EXP 	imageTrialTarget_1: autoDraw = True
288.5634 	EXP 	imageTrialTarget_2: autoDraw = True
288.5634 	EXP 	imageTrialTarget_3: autoDraw = True
288.7243 	EXP 	imageTrialTarget_1: autoDraw = False
288.7243 	EXP 	imageTrialTarget_2: autoDraw = False
288.7243 	EXP 	imageTrialTarget_3: autoDraw = False
291.0302 	DATA 	Keypress: space
291.0327 	EXP 	imageTrialTarget_1: autoDraw = False
291.0327 	EXP 	imageTrialTarget_2: autoDraw = False
291.0327 	EXP 	imageTrialTarget_3: autoDraw = False
291.0327 	EXP 	textBlank500: autoDraw = True
291.5327 	EXP 	New trial (rep=0, index=114): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box_with_cue'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.0), ('endTime', 0.15)])
291.5347 	EXP 	textBlank500: autoDraw = False
291.5347 	EXP 	imageTrailBefore_1: autoDraw = True
291.5347 	EXP 	imageTrialBefore_2: autoDraw = True
291.5347 	EXP 	imageTrialBefore_3: autoDraw = True
292.5319 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
292.5441 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
292.5559 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
292.5724 	EXP 	imageTrailBefore_1: autoDraw = False
292.5724 	EXP 	imageTrialBefore_2: autoDraw = False
292.5724 	EXP 	imageTrialBefore_3: autoDraw = False
292.5724 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
292.5724 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
292.5724 	EXP 	imageTrialCue_3: image = 'images/light_grey_box_with_cue'
292.5724 	EXP 	imageTrialCue_1: autoDraw = True
292.5724 	EXP 	imageTrialCue_2: autoDraw = True
292.5724 	EXP 	imageTrialCue_3: autoDraw = True
292.6820 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
292.6948 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
292.7093 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
292.7241 	EXP 	imageTrialCue_1: autoDraw = False
292.7241 	EXP 	imageTrialCue_2: autoDraw = False
292.7241 	EXP 	imageTrialCue_3: autoDraw = False
292.7241 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
292.7241 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
292.7241 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
292.7253 	EXP 	imageTrialTarget_1: autoDraw = True
292.7253 	EXP 	imageTrialTarget_2: autoDraw = True
292.7253 	EXP 	imageTrialTarget_3: autoDraw = True
292.8811 	EXP 	imageTrialTarget_1: autoDraw = False
292.8811 	EXP 	imageTrialTarget_2: autoDraw = False
292.8811 	EXP 	imageTrialTarget_3: autoDraw = False
292.8875 	DATA 	Keypress: space
292.8899 	EXP 	imageTrialTarget_1: autoDraw = False
292.8899 	EXP 	imageTrialTarget_2: autoDraw = False
292.8899 	EXP 	imageTrialTarget_3: autoDraw = False
292.8899 	EXP 	textBlank500: autoDraw = True
293.3884 	EXP 	New trial (rep=0, index=115): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box_with_cue'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.0), ('endTime', 0.15)])
293.3901 	EXP 	textBlank500: autoDraw = False
293.3901 	EXP 	textBlank500: autoDraw = False
293.3901 	EXP 	imageTrailBefore_1: autoDraw = True
293.3901 	EXP 	imageTrialBefore_2: autoDraw = True
293.3901 	EXP 	imageTrialBefore_3: autoDraw = True
